datetime,portfolio_value,cash,positions,return
2023-12-15 08:30:00-05:00,100000.0,100000.0,[],
2023-12-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-12-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-12-16 09:30:00-05:00,149765.93896484375,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.4976593896484376
2023-12-17 09:30:00-05:00,149765.93896484375,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0
2023-12-18 09:30:00-05:00,149923.88116455078,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0010545935931673966
2023-12-19 09:30:00-05:00,150088.17987060547,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0010958808215106863
2023-12-20 09:30:00-05:00,150239.75909423828,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.001009934451623673
2023-12-21 09:30:00-05:00,149960.97857666016,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",-0.0018555708506112767
2023-12-22 09:30:00-05:00,150229.15844726562,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0017883310255166762
2023-12-23 09:30:00-05:00,150229.15844726562,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0
2023-12-24 09:30:00-05:00,150229.15844726562,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0
2023-12-25 09:30:00-05:00,150229.15844726562,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0
2023-12-26 09:30:00-05:00,150251.4207763672,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0001481891353960485
2023-12-27 09:30:00-05:00,150396.64025878906,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0009665098783859793
2023-12-28 09:30:00-05:00,150549.28051757812,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0010149180096470367
2023-12-29 09:30:00-05:00,150507.93896484375,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",-0.0002746047845080257
2023-12-30 09:30:00-05:00,150507.93896484375,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0
2024-01-02 15:59:00-05:00,150048.9603881836,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",-0.003049530674706591
2024-01-02 16:00:00-05:00,150048.9603881836,100000.0,"[{'asset': SPY, 'quantity': 106.0}]",0.0
