datetime,portfolio_value,cash,positions,return
2023-10-27 08:30:00-04:00,100000.0,100000.0,[],
2023-10-27 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-10-27 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-10-28 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-10-29 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-10-30 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-10-31 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-11-01 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-11-02 09:30:00-04:00,100000.0,100000.0,[],0.0
2023-11-03 09:30:00-04:00,79642.41931152344,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.20357580688476562
2023-11-04 09:30:00-04:00,79642.41931152344,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",0.0
2023-11-05 08:30:00-05:00,79642.41931152344,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",0.0
2023-11-06 08:30:00-05:00,79532.90994262695,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.0013750130877885347
2023-11-07 08:30:00-05:00,79522.5698852539,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.00013000979569977034
2023-11-08 08:30:00-05:00,79435.15057373047,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.0010993018918978859
2023-11-09 08:30:00-05:00,79393.79034423828,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.0005206791853915593
2023-11-10 08:30:00-05:00,79508.93948364258,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",0.001450354478669258
2023-11-11 08:30:00-05:00,79508.93948364258,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",0.0
2023-11-12 08:30:00-05:00,79508.93948364258,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",0.0
2023-11-13 08:30:00-05:00,79356.18948364258,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.0019211676195407534
2023-11-14 08:30:00-05:00,79022.95965576172,100000.0,"[{'asset': SPY, 'quantity': -47.0}]",-0.0041991661904273725
2023-11-15 08:30:00-05:00,57689.661376953125,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.2699632913236899
2023-11-16 08:30:00-05:00,57773.319885253906,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0014501473280306154
2023-11-17 08:30:00-05:00,57677.44091796875,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.0016595717101870466
2023-11-18 08:30:00-05:00,57677.44091796875,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-11-19 08:30:00-05:00,57677.44091796875,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-11-20 08:30:00-05:00,57650.180114746094,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.0004726423847657424
2023-11-21 08:30:00-05:00,57401.08068847656,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.004320878543201845
2023-11-22 08:30:00-05:00,57231.878967285156,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.0029477096800614166
2023-11-23 08:30:00-05:00,57231.878967285156,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-11-24 08:30:00-05:00,57223.41931152344,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.00014781369953897894
2023-11-25 08:30:00-05:00,57223.41931152344,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-11-26 08:30:00-05:00,57223.41931152344,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-11-27 08:30:00-05:00,57262.90057373047,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0006899493718139915
2023-11-28 08:30:00-05:00,57316.48126220703,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0009356963747859659
2023-11-29 08:30:00-05:00,57027.90057373047,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.005034864006329798
2023-11-30 08:30:00-05:00,57184.878967285156,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0027526595223636985
2023-12-01 08:30:00-05:00,57157.621032714844,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.0004766633253854291
2023-12-02 08:30:00-05:00,57157.621032714844,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-12-03 08:30:00-05:00,57157.621032714844,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
2023-12-04 08:30:00-05:00,57173.59942626953,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0002795496605001446
2023-12-05 08:30:00-05:00,57205.55908203125,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0005589932430778433
2023-12-06 08:30:00-05:00,56871.86022949219,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.0058333291011202215
2023-12-07 08:30:00-05:00,57050.45965576172,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0031403830567320323
2023-12-08 08:30:00-05:00,56998.760803222656,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",-0.000906195197216797
2023-12-09 08:30:00-05:00,56998.760803222656,100000.0,"[{'asset': SPY, 'quantity': -94.0}]",0.0
