time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2023-11-02 09:30:00-04:00,sell,new,,SPY,stock,,0.0,,,market,1,
2023-11-02 09:30:00-04:00,sell,fill,47.0,SPY,stock,,0.0,,426.5799865722656,market,1,0.0
2023-11-14 08:30:00-05:00,buy_to_close,canceled,,SPY,stock,,0.0,,,limit,1,
2023-11-14 08:30:00-05:00,buy_to_close,fill,47.0,SPY,stock,,0.0,,447.9089859008789,stop,1,0.0
