datetime,portfolio_value,cash,positions,return
2019-12-31 08:30:00-05:00,100000.0,100000.0,[],
2019-12-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2019-12-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-01 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-08 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-09 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-01 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,49149.148864746094,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",-0.508508511352539
2020-02-05 09:30:00-05:00,48498.15170288086,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",-0.013245339479971863
2020-02-06 09:30:00-05:00,48243.94943237305,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",-0.005241483676845182
2020-02-07 09:30:00-05:00,48412.898864746094,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",0.0035019817896517758
2020-02-08 09:30:00-05:00,48412.898864746094,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",0.0
2020-02-09 09:30:00-05:00,48412.898864746094,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",0.0
2020-02-10 09:30:00-05:00,48659.34829711914,100000.0,"[{'asset': SPY, 'quantity': -155.0}]",0.005090573755179628
2020-02-11 09:30:00-05:00,-2864.9611206054688,100000.0,"[{'asset': SPY, 'quantity': -306.0}]",-1.0588779180335854
2020-02-12 09:30:00-05:00,-3069.9758911132812,100000.0,"[{'asset': SPY, 'quantity': -306.0}]",0.07155935521543322
2020-02-13 09:30:00-05:00,-2773.155517578125,100000.0,"[{'asset': SPY, 'quantity': -306.0}]",-0.09668492003287976
2020-02-14 09:30:00-05:00,-53567.054443359375,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",18.316282157208764
2020-02-15 09:30:00-05:00,-53567.054443359375,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-02-16 09:30:00-05:00,-53567.054443359375,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-02-17 09:30:00-05:00,-53567.054443359375,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-02-18 09:30:00-05:00,-53112.054443359375,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.008494026873945515
2020-02-19 09:30:00-05:00,-53694.45388793945,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.010965485155562282
2020-02-20 09:30:00-05:00,-53671.695556640625,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.0004238488270376095
2020-02-21 09:30:00-05:00,-52638.85055541992,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.019243755773109994
2020-02-22 09:30:00-05:00,-52638.85055541992,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-02-23 09:30:00-05:00,-52638.85055541992,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-02-24 09:30:00-05:00,-47028.70666503906,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.10657800904057191
2020-02-25 09:30:00-05:00,-47392.701110839844,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.007739835339154011
2020-02-26 09:30:00-05:00,-42951.89666748047,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.09370228620169652
2020-02-27 09:30:00-05:00,-38984.29611206055,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.09237311651533775
2020-02-28 09:30:00-05:00,-31358.50555419922,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.1956118570395874
2020-02-29 09:30:00-05:00,-31358.50555419922,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-03-01 09:30:00-05:00,-31358.50555419922,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.0
2020-03-02 09:30:00-05:00,-35685.54611206055,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.13798618529134266
2020-03-03 09:30:00-05:00,-40822.5,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",0.14395054714332445
2020-03-04 09:30:00-05:00,-39284.59777832031,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.03767290640405874
2020-03-05 09:30:00-05:00,-38765.9049987793,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.013203464178708324
2020-03-06 09:30:00-05:00,-33383.24722290039,100000.0,"[{'asset': SPY, 'quantity': -455.0}]",-0.1388503061143136
2020-03-07 09:30:00-05:00,-83511.89617919922,100000.0,"[{'asset': SPY, 'quantity': -626.0}]",1.501610931422853
2020-03-08 10:30:00-04:00,-83511.89617919922,100000.0,"[{'asset': SPY, 'quantity': -626.0}]",0.0
2020-03-09 10:30:00-04:00,-72337.79235839844,100000.0,"[{'asset': SPY, 'quantity': -626.0}]",-0.13380253990190172
2020-03-10 10:30:00-04:00,-129989.1318359375,100000.0,"[{'asset': SPY, 'quantity': -808.0}]",0.79697399655086
2020-03-11 10:30:00-04:00,-126805.60986328125,100000.0,"[{'asset': SPY, 'quantity': -808.0}]",-0.024490678010483657
2020-03-12 10:30:00-04:00,-106848.0,100000.0,"[{'asset': SPY, 'quantity': -808.0}]",-0.15738743644543063
2020-03-13 10:30:00-04:00,-232282.66537475586,100000.0,"[{'asset': SPY, 'quantity': -1263.0}]",1.1739542656367536
2020-03-14 10:30:00-04:00,-232282.66537475586,100000.0,"[{'asset': SPY, 'quantity': -1263.0}]",0.0
